gender,married,number_of_dependents,number_of_referrals,tenure_in_months,phone_service,avg_monthly_long_distance_charges,avg_monthly_gb_download,paperless_billing,monthly_charge,total_extra_data_charges,total_long_distance_charges,churn,senior,offer_None,offer_Offer A,offer_Offer B,offer_Offer C,offer_Offer D,offer_Offer E,multiple_lines_No,multiple_lines_No Phone Service,multiple_lines_Yes,internet_type_Cable,internet_type_DSL,internet_type_Fiber Optic,internet_type_No Internet Service,online_security_No,online_security_No Internet Service,online_security_Yes,online_backup_No,online_backup_No Internet Service,online_backup_Yes,device_protection_plan_No,device_protection_plan_No Internet Service,device_protection_plan_Yes,premium_tech_support_No,premium_tech_support_No Internet Service,premium_tech_support_Yes,streaming_tv_No,streaming_tv_No Internet Service,streaming_tv_Yes,streaming_movies_No,streaming_movies_No Internet Service,streaming_movies_Yes,streaming_music_No,streaming_music_No Internet Service,streaming_music_Yes,unlimited_data_No,unlimited_data_No Internet Service,unlimited_data_Yes,contract_Month-to-Month,contract_One Year,contract_Two Year,payment_method_Bank Withdrawal,payment_method_Credit Card,payment_method_Mailed Check,customer_id
1,1,3,1,48,1,20.73,26.0,0,26.3,0,995.04,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,5939-SXWHM
0,0,0,0,19,1,36.88,27.0,1,56.1,0,700.72,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,5939-XAIXZ
1,0,0,0,1,1,44.59,41.0,0,70.6,0,44.59,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,5940-AHUHD
1,1,0,1,19,1,14.09,25.0,1,83.65,130,267.71,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,5940-NFXKV
1,0,0,0,53,0,25.0,17.0,0,54.9,0,0.0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,5944-UGLLK
1,1,0,9,71,1,49.32,9.0,1,109.6,0,3501.72,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,5945-AZYHT
0,1,3,6,15,1,4.19,59.0,1,105.35,0,62.85,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,5947-SGKCL
1,0,0,0,2,1,40.75,71.0,0,49.25,0,81.5,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,5948-UJZLF
1,1,1,4,4,1,27.24,21.0,0,61.45,0,108.96,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,5949-EBSQK
0,1,0,7,26,1,23.31,20.0,1,73.05,50,606.06,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,5949-HGVJL
0,1,0,1,8,1,32.32,25.0,1,83.55,0,258.56,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,5949-XIKAE
1,0,0,0,18,1,2.26,73.0,0,84.3,0,40.68,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,5950-AAAGJ
1,0,0,0,33,1,45.72,51.0,1,66.4,0,1508.76,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,5951-AOFIH
0,0,0,0,72,1,9.47,21.0,1,107.5,60,681.84,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,5954-BDFSG
0,0,0,0,6,1,43.19,26.0,1,20.95,0,259.14,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,5955-EPOAZ
1,1,0,1,18,1,31.49,20.0,1,94.7,0,566.82,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,5955-ERIHD
0,1,0,4,5,1,45.76,22.0,1,74.35,0,228.8,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,5956-VKDTT
1,0,0,0,21,1,24.91,17.0,1,104.35,130,523.11,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,5956-YHHRX
1,0,0,0,32,1,25.45,18.0,1,96.15,0,814.4,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,5959-BELXA
1,0,0,0,3,0,25.0,18.0,1,29.75,0,0.0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,5960-MVTUK
1,0,0,0,1,1,31.34,52.0,1,79.05,0,31.34,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,5960-WPXQM
0,0,0,0,12,1,16.72,26.0,1,19.35,0,200.64,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,5961-VUSRV
1,1,2,5,72,1,36.05,14.0,0,105.25,0,2595.6,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,5965-GGPRW
1,1,0,1,64,1,4.01,71.0,1,108.5,0,256.64,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,5966-EMAZU
1,1,2,3,47,1,15.68,26.0,0,24.55,0,736.96,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,5968-HYJRZ
1,0,0,0,2,1,1.87,12.0,1,46.6,0,3.74,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,5968-VXZLG
1,1,0,2,72,1,11.57,18.0,1,89.7,0,833.04,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,5968-XQIVE
1,1,2,9,46,1,26.12,26.0,0,19.95,0,1201.52,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,5970-GHJAW
1,0,0,0,51,1,1.51,52.0,1,87.35,0,77.01,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,5973-EJGDP
1,1,2,8,36,1,47.45,14.0,1,63.7,0,1708.2,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,5975-BAICR
1,1,0,1,10,1,31.72,23.0,1,70.3,0,317.2,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,5976-JCJRH
0,1,3,3,43,1,27.49,53.0,1,92.55,0,1182.07,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,5977-CKHON
1,1,0,5,72,1,12.02,26.0,1,-4.0,0,865.44,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,5980-BDHPY
0,1,0,4,44,1,11.24,59.0,1,96.1,0,494.56,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,5980-NOPLP
1,1,0,1,40,1,16.33,23.0,1,97.1,0,653.2,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,5981-ITEMU
0,0,0,0,35,1,10.73,3.0,1,108.35,0,375.55,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,5981-ZVXOT
0,1,1,2,37,1,41.03,15.0,1,95.15,0,1518.11,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,5982-FPVQN
0,1,2,1,23,1,27.97,51.0,1,91.1,0,643.31,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,5982-PSMKW
0,0,0,0,65,1,33.71,26.0,0,26.5,0,2191.15,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,5982-XMDEX
0,1,0,1,72,1,27.79,10.0,0,105.0,0,2000.88,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,5985-BEHZK
0,0,0,0,32,1,33.45,5.0,0,74.75,0,1070.4,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,5985-TBABQ
1,0,0,0,39,1,48.61,26.0,0,19.35,0,1895.79,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,5986-WWXDV
0,1,0,1,68,1,1.29,27.0,0,118.6,0,87.72,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,5989-AXPUC
0,1,0,6,24,0,25.0,27.0,0,57.6,0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,5989-OMNJE
0,0,0,0,16,1,22.3,28.0,1,86.25,0,356.8,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,5989-PGKJB
1,0,0,0,12,1,16.59,26.0,0,-5.0,0,199.08,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,5993-BQHEA
0,0,0,0,66,1,21.37,30.0,1,61.15,0,1410.42,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,5993-JSUWV
1,0,0,0,58,1,48.78,26.0,1,25.3,0,2829.24,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,5995-LFTLE
1,0,0,0,12,1,7.97,10.0,0,56.65,0,95.64,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,5995-OIGLP
1,1,0,1,23,1,45.21,14.0,1,104.45,60,1039.83,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,5995-SNNEW
0,0,0,0,37,1,30.17,26.0,1,19.8,0,1116.29,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,5995-WWKKG
1,0,0,0,1,1,42.17,26.0,1,20.45,0,42.17,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,5996-DAOQL
0,1,1,1,67,1,14.83,24.0,1,69.9,0,993.61,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,5996-EBTKM
1,1,0,2,40,1,15.15,18.0,1,98.15,0,606.0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,5996-NRVXR
1,1,0,7,72,1,6.05,30.0,1,89.05,0,435.6,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,5997-OPVFA
0,1,0,1,61,1,25.14,13.0,1,94.35,0,1533.54,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,5998-DZLYR
1,0,0,0,26,1,24.16,22.0,1,80.5,0,628.16,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,5998-VVEJY
0,0,0,0,1,0,25.0,24.0,0,29.9,0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,5999-LCXAO
1,0,0,0,9,1,20.34,7.0,1,80.8,0,183.06,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,6000-APYLU
1,0,0,0,41,1,36.76,26.0,0,20.15,0,1507.16,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,6000-UKLWI
0,0,0,0,26,1,9.09,12.0,1,89.15,0,236.34,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,6005-OBZPH
0,1,2,9,72,1,12.29,24.0,1,115.8,0,884.88,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,6007-TCTST
1,0,0,0,54,0,25.0,26.0,1,55.45,0,0.0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,6008-NAIXK
1,1,0,7,70,1,9.03,26.0,0,25.15,0,632.1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,6010-DDPPW
1,1,3,1,61,1,32.96,41.0,1,81.0,0,2010.56,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,6013-BHCAW
0,0,0,0,5,1,41.83,25.0,1,83.15,0,209.15,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,6015-VVHHE
0,1,1,7,34,1,9.66,26.0,0,20.65,0,328.44,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,6016-LVTJQ
1,0,0,0,35,1,7.74,26.0,1,19.15,0,270.9,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,6016-NXBNJ
1,1,0,1,20,1,16.49,8.0,1,70.45,0,329.8,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,6017-PPLPX
0,1,2,4,2,0,25.0,27.0,0,29.05,0,0.0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,6022-KOUQO
0,0,0,0,32,1,33.22,9.0,1,74.4,0,1063.04,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,6022-UGGSO
0,1,0,1,69,1,2.73,69.0,1,61.45,0,188.37,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,6023-GSSXW
1,0,0,0,3,1,11.94,30.0,1,100.95,10,35.82,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,6023-YEBUP
1,1,2,1,72,1,28.06,26.0,1,25.2,0,2020.32,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,6024-RUGGH
1,0,0,0,17,0,25.0,11.0,1,25.65,0,0.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,6029-CSMJE
1,0,0,0,37,1,38.06,19.0,1,101.1,0,1408.22,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,6029-WTIPC
0,1,0,6,28,1,45.67,8.0,1,110.85,0,1278.76,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,6030-REHUX
0,0,0,0,1,0,25.0,28.0,1,25.1,0,0.0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,6032-IGALN
1,0,0,0,30,1,30.06,19.0,1,90.25,0,901.8,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,6032-KRXXO
0,0,0,0,5,1,29.75,6.0,1,75.65,0,148.75,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,6034-YMTOB
0,1,0,1,72,0,25.0,15.0,1,54.2,0,0.0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,6034-ZRYCV
0,0,0,0,32,1,19.92,14.0,0,54.65,10,637.44,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,6035-BXTTY
0,0,0,0,54,1,31.55,8.0,1,97.2,0,1703.7,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,6035-RIIOM
0,1,0,1,16,1,46.86,26.0,0,19.6,0,749.76,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,6036-TTFYU
0,0,0,0,24,0,25.0,52.0,1,54.15,0,0.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,6038-GCYEC
0,0,0,0,15,1,39.87,26.0,0,19.6,0,598.05,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,6040-CGACY
1,1,2,5,39,1,13.8,13.0,0,59.8,140,538.2,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,6047-SUHPR
1,0,3,0,5,1,12.6,58.0,1,69.7,0,63.0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,6047-YHPVI
1,1,0,1,41,1,35.46,26.0,1,19.75,0,1453.86,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,6048-NJXHX
0,0,0,0,2,1,31.74,25.0,1,56.55,0,63.48,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,6048-QBXKL
0,1,0,2,69,1,19.39,13.0,0,105.4,0,1337.91,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,6048-UWKAL
0,1,0,3,69,1,14.69,6.0,0,105.35,50,1013.61,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,6050-FFXES
0,1,1,2,70,1,5.93,19.0,1,106.5,0,415.1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,6050-IJRHS
0,1,1,0,55,1,27.7,26.0,0,19.15,0,1523.5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,6051-PTVNS
0,0,0,0,5,1,27.35,27.0,1,84.85,20,136.75,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,6060-DRTNL
1,1,0,9,70,1,3.51,26.0,0,19.85,0,245.7,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,6060-QBMGV
1,0,1,0,41,1,13.76,11.0,0,70.2,0,564.16,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,6061-GWWAV
0,0,0,0,25,1,1.36,26.0,0,19.9,0,34.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,6061-PQHMK
1,1,2,4,23,1,37.86,30.0,0,57.2,0,870.78,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,6064-PUPMC
0,0,0,0,27,1,10.55,29.0,0,52.85,0,284.85,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,6064-ZATLR
0,0,0,0,65,1,41.78,14.0,1,-3.0,0,2715.7,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,6067-NGCEU
1,1,2,1,22,1,37.7,26.0,0,20.25,0,829.4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,6072-NUQCB
